,team1,team2,0,1
1079,Iowa,Oregon,0.157555169,0.842444831
1080,Iowa,Prairie View,0.861210305,0.138789695
1081,Iowa,Purdue,0.313854334,0.686145666
1082,Iowa,Seton Hall,0.401375111,0.598624889
1083,Iowa,St. John's (NY),0.597109603,0.402890397
1084,Iowa,Saint Louis,0.800948729,0.199051271
1085,Iowa,Saint Mary's,0.350911719,0.649088281
1086,Iowa,Syracuse,0.319376956,0.680623044
1087,Iowa,Temple,0.491848445,0.508151555
1088,Iowa,Tennessee,0.353575806,0.646424194
1089,Iowa,Texas Tech,0.581696331,0.418303669
1090,Iowa,UC-Irvine,0.54321188,0.45678812
1091,Iowa,Central Florida,0.612207294,0.387792706
1092,Iowa,Utah State,0.728108831,0.271891169
1093,Iowa,VCU,0.523328496,0.476671504
1094,Iowa,Vermont,0.527434627,0.472565373
1095,Iowa,Villanova,0.356955972,0.643044028
1096,Iowa,Virginia,0.16229985,0.83770015
1097,Iowa,Virginia Tech,0.589023079,0.410976921
1098,Iowa,Washington,0.497472688,0.502527312
1099,Iowa,Wisconsin,0.343611832,0.656388168
1100,Iowa,Wofford,0.633136759,0.366863241
1101,Iowa,Yale,0.654338754,0.345661246
1102,Iowa State,Kansas,0.189089745,0.810910255
1103,Iowa State,Kansas State,0.515937246,0.484062754
1104,Iowa State,Kentucky,0.372244898,0.627755102
1105,Iowa State,Liberty,0.460586409,0.539413591
1106,Iowa State,Louisville,0.332355709,0.667644291
1107,Iowa State,LSU,0.653312634,0.346687366
1108,Iowa State,Marquette,0.723360984,0.276639016
1109,Iowa State,Maryland,0.616284954,0.383715046
1110,Iowa State,Michigan,0.507795164,0.492204836
1111,Iowa State,Michigan State,0.414445207,0.585554793
1112,Iowa State,Minnesota,0.560642947,0.439357053
1113,Iowa State,Mississippi,0.823586558,0.176413442
1114,Iowa State,Mississippi State,0.590553926,0.409446074
1115,Iowa State,Montana,0.839292686,0.160707314
1116,Iowa State,Murray State,0.527206428,0.472793572
1117,Iowa State,North Dakota State,0.968262365,0.031737635
1118,Iowa State,Northern Kentucky,0.940700609,0.059299391
1119,Iowa State,North Carolina Central,0.939407144,0.060592856
1120,Iowa State,Nevada,0.674318064,0.325681936
1121,Iowa State,New Mexico State,0.730254565,0.269745435
1122,Iowa State,North Carolina,0.422342859,0.577657141
1123,Iowa State,Northeastern,0.777173486,0.222826514
1124,Iowa State,Ohio State,0.470547998,0.529452002
1125,Iowa State,Oklahoma,0.607121184,0.392878816
1126,Iowa State,Old Dominion,0.527992357,0.472007643
1127,Iowa State,Oregon,0.693473469,0.306526531
1128,Iowa State,Prairie View,0.8734631,0.1265369
1129,Iowa State,Purdue,0.541525591,0.458474409
1130,Iowa State,Seton Hall,0.604629864,0.395370136
1131,Iowa State,St. John's (NY),0.496974044,0.503025956
1132,Iowa State,Saint Louis,0.661261958,0.338738042
1133,Iowa State,Saint Mary's,0.611299288,0.388700712
1134,Iowa State,Syracuse,0.34639699,0.65360301
1135,Iowa State,Temple,0.610982644,0.389017356
1136,Iowa State,Tennessee,0.653221716,0.346778284
1137,Iowa State,Texas Tech,0.598360762,0.401639238
1138,Iowa State,UC-Irvine,0.753268429,0.246731571
1139,Iowa State,Central Florida,0.718266931,0.281733069
1140,Iowa State,Utah State,0.612209996,0.387790004
1141,Iowa State,VCU,0.709171466,0.290828534
1142,Iowa State,Vermont,0.702954892,0.297045108
1143,Iowa State,Villanova,0.410871624,0.589128376
1144,Iowa State,Virginia,0.437581453,0.562418547
1145,Iowa State,Virginia Tech,0.686560744,0.313439256
1146,Iowa State,Washington,0.611923234,0.388076766
1147,Iowa State,Wisconsin,0.258554014,0.741445986
1148,Iowa State,Wofford,0.642052009,0.357947991
1149,Iowa State,Yale,0.705258538,0.294741462
1150,Kansas,Kansas State,0.60096469,0.39903531
1151,Kansas,Kentucky,0.639498258,0.360501742
1152,Kansas,Liberty,0.472262559,0.527737441
1153,Kansas,Louisville,0.690266114,0.309733886
1154,Kansas,LSU,0.61585115,0.38414885
1155,Kansas,Marquette,0.533813843,0.466186157
1156,Kansas,Maryland,0.582005962,0.417994038
1157,Kansas,Michigan,0.380353692,0.619646308
1158,Kansas,Michigan State,0.743329336,0.256670664
1159,Kansas,Minnesota,0.731966053,0.268033947
1160,Kansas,Mississippi,0.7063902,0.2936098
1161,Kansas,Mississippi State,0.773243983,0.226756017
1162,Kansas,Montana,0.800678522,0.199321478
1163,Kansas,Murray State,0.638145955,0.361854045
1164,Kansas,North Dakota State,0.977381866,0.022618134
1165,Kansas,Northern Kentucky,0.651520731,0.348479269
1166,Kansas,North Carolina Central,0.941892126,0.058107874
1167,Kansas,Nevada,0.489682754,0.510317246
1168,Kansas,New Mexico State,0.74183717,0.25816283
1169,Kansas,North Carolina,0.711001748,0.288998252
1170,Kansas,Northeastern,0.854977002,0.145022998
1171,Kansas,Ohio State,0.791630496,0.208369504
1172,Kansas,Oklahoma,0.723251908,0.276748092
1173,Kansas,Old Dominion,0.725223599,0.274776401
1174,Kansas,Oregon,0.723948274,0.276051726
1175,Kansas,Prairie View,0.863639224,0.136360776
1176,Kansas,Purdue,0.574293016,0.425706984
1177,Kansas,Seton Hall,0.640288867,0.359711133
1178,Kansas,St. John's (NY),0.723685607,0.276314393
1179,Kansas,Saint Louis,0.743435726,0.256564274
1180,Kansas,Saint Mary's,0.747968083,0.252031917
1181,Kansas,Syracuse,0.646253703,0.353746297
1182,Kansas,Temple,0.624233511,0.375766489
1183,Kansas,Tennessee,0.553645159,0.446354841
1184,Kansas,Texas Tech,0.537635907,0.462364093
1185,Kansas,UC-Irvine,0.603268488,0.396731512
1186,Kansas,Central Florida,0.494989421,0.505010579
1187,Kansas,Utah State,0.5472097,0.4527903
1188,Kansas,VCU,0.550165219,0.449834781
1189,Kansas,Vermont,0.777709645,0.222290355
1190,Kansas,Villanova,0.818701747,0.181298253
1191,Kansas,Virginia,0.624663698,0.375336302
1192,Kansas,Virginia Tech,0.429610342,0.570389658
1193,Kansas,Washington,0.715354401,0.284645599
1194,Kansas,Wisconsin,0.603879652,0.396120348
1195,Kansas,Wofford,0.490351715,0.509648285
1196,Kansas,Yale,0.62469044,0.37530956
1197,Kansas State,Kentucky,0.318861953,0.681138047
1198,Kansas State,Liberty,0.587312719,0.412687281
1199,Kansas State,Louisville,0.351583093,0.648416907
1200,Kansas State,LSU,0.654798814,0.345201186
1201,Kansas State,Marquette,0.552782186,0.447217814
1202,Kansas State,Maryland,0.57069192,0.42930808
1203,Kansas State,Michigan,0.331464592,0.668535408
1204,Kansas State,Michigan State,0.313716076,0.686283924
1205,Kansas State,Minnesota,0.79548964,0.20451036
1206,Kansas State,Mississippi,0.624711454,0.375288546
1207,Kansas State,Mississippi State,0.670708055,0.329291945
1208,Kansas State,Montana,0.7438807,0.2561193
1209,Kansas State,Murray State,0.655108533,0.344891467
1210,Kansas State,North Dakota State,0.786500102,0.213499898
1211,Kansas State,Northern Kentucky,0.761436052,0.238563948
1212,Kansas State,North Carolina Central,0.742698062,0.257301938
1213,Kansas State,Nevada,0.606436999,0.393563001
1214,Kansas State,New Mexico State,0.53422381,0.46577619
1215,Kansas State,North Carolina,0.207628754,0.792371246
1216,Kansas State,Northeastern,0.791532789,0.208467211
1217,Kansas State,Ohio State,0.399068938,0.600931062
1218,Kansas State,Oklahoma,0.558332925,0.441667075
1219,Kansas State,Old Dominion,0.786411408,0.213588592
1220,Kansas State,Oregon,0.314789588,0.685210412
1221,Kansas State,Prairie View,0.955319824,0.044680176
1222,Kansas State,Purdue,0.374668115,0.625331885
1223,Kansas State,Seton Hall,0.809029371,0.190970629
1224,Kansas State,St. John's (NY),0.694431045,0.305568955
1225,Kansas State,Saint Louis,0.811290735,0.188709265
1226,Kansas State,Saint Mary's,0.729518244,0.270481756
1227,Kansas State,Syracuse,0.268163179,0.731836821
1228,Kansas State,Temple,0.701816398,0.298183602
1229,Kansas State,Tennessee,0.647148562,0.352851438
1230,Kansas State,Texas Tech,0.598423692,0.401576308
1231,Kansas State,UC-Irvine,0.739347422,0.260652578
1232,Kansas State,Central Florida,0.709480362,0.290519638
1233,Kansas State,Utah State,0.748576682,0.251423318
1234,Kansas State,VCU,0.563786545,0.436213455
1235,Kansas State,Vermont,0.594909296,0.405090704
1236,Kansas State,Villanova,0.281531172,0.718468828
1237,Kansas State,Virginia,0.331585213,0.668414787
1238,Kansas State,Virginia Tech,0.56686916,0.43313084
1239,Kansas State,Washington,0.440877228,0.559122772
1240,Kansas State,Wisconsin,0.193371913,0.806628087
1241,Kansas State,Wofford,0.634373685,0.365626315
1242,Kansas State,Yale,0.752383826,0.247616174
1243,Kentucky,Liberty,0.565672367,0.434327633
1244,Kentucky,Louisville,0.655980756,0.344019244
1245,Kentucky,LSU,0.538539251,0.461460749
1246,Kentucky,Marquette,0.703229965,0.296770035
1247,Kentucky,Maryland,0.790064719,0.209935281
1248,Kentucky,Michigan,0.730695342,0.269304658
1249,Kentucky,Michigan State,0.600482098,0.399517902
1250,Kentucky,Minnesota,0.743787393,0.256212607
1251,Kentucky,Mississippi,0.730041517,0.269958483
1252,Kentucky,Mississippi State,0.732779597,0.267220403
1253,Kentucky,Montana,0.937067313,0.062932687
1254,Kentucky,Murray State,0.648387898,0.351612102
1255,Kentucky,North Dakota State,0.963501532,0.036498468
1256,Kentucky,Northern Kentucky,0.961789513,0.038210487
1257,Kentucky,North Carolina Central,0.964511082,0.035488918
1258,Kentucky,Nevada,0.734300939,0.265699061
1259,Kentucky,New Mexico State,0.786841173,0.213158827
1260,Kentucky,North Carolina,0.555031753,0.444968247
1261,Kentucky,Northeastern,0.937910541,0.062089459
1262,Kentucky,Ohio State,0.814533706,0.185466294
1263,Kentucky,Oklahoma,0.779059382,0.220940618
1264,Kentucky,Old Dominion,0.797395146,0.202604854
1265,Kentucky,Oregon,0.825064422,0.174935578
1266,Kentucky,Prairie View,0.86838824,0.13161176
1267,Kentucky,Purdue,0.620522771,0.379477229
1268,Kentucky,Seton Hall,0.570691957,0.429308043
1269,Kentucky,St. John's (NY),0.629672482,0.370327518
1270,Kentucky,Saint Louis,0.881649211,0.118350789
1271,Kentucky,Saint Mary's,0.801414804,0.198585196
1272,Kentucky,Syracuse,0.75268796,0.24731204
1273,Kentucky,Temple,0.717743752,0.282256248
1274,Kentucky,Tennessee,0.525172507,0.474827493
1275,Kentucky,Texas Tech,0.541537274,0.458462726
1276,Kentucky,UC-Irvine,0.926517343,0.073482657
1277,Kentucky,Central Florida,0.815629697,0.184370303
1278,Kentucky,Utah State,0.810362688,0.189637312
1279,Kentucky,VCU,0.68363655,0.31636345
1280,Kentucky,Vermont,0.865656401,0.134343599
1281,Kentucky,Villanova,0.748402814,0.251597186
1282,Kentucky,Virginia,0.485462347,0.514537653
1283,Kentucky,Virginia Tech,0.739036514,0.260963486
1284,Kentucky,Washington,0.70112487,0.29887513
1285,Kentucky,Wisconsin,0.71177362,0.28822638
1286,Kentucky,Wofford,0.720190816,0.279809184
1287,Kentucky,Yale,0.895092098,0.104907902
1288,Liberty,Louisville,0.426397539,0.573602461
1289,Liberty,LSU,0.244158817,0.755841183
1290,Liberty,Marquette,0.332948146,0.667051854
1291,Liberty,Maryland,0.33493716,0.66506284
1292,Liberty,Michigan,0.207721097,0.792278903
1293,Liberty,Michigan State,0.306645535,0.693354465
1294,Liberty,Minnesota,0.434241685,0.565758315
1295,Liberty,Mississippi,0.256551225,0.743448775
1296,Liberty,Mississippi State,0.277972776,0.722027224
1297,Liberty,Montana,0.435826954,0.564173046
1298,Liberty,Murray State,0.124309706,0.875690294
1299,Liberty,North Dakota State,0.572803486,0.427196514
1300,Liberty,Northern Kentucky,0.52823609,0.47176391
1301,Liberty,North Carolina Central,0.799171935,0.200828065
1302,Liberty,Nevada,0.225060074,0.774939926
1303,Liberty,New Mexico State,0.170795923,0.829204077
1304,Liberty,North Carolina,0.207307892,0.792692108
1305,Liberty,Northeastern,0.367577692,0.632422308
1306,Liberty,Ohio State,0.413633812,0.586366188
1307,Liberty,Oklahoma,0.44639508,0.55360492
1308,Liberty,Old Dominion,0.278536119,0.721463881
1309,Liberty,Oregon,0.404933408,0.595066592
1310,Liberty,Prairie View,0.80279307,0.19720693
1311,Liberty,Purdue,0.195323072,0.804676928
1312,Liberty,Seton Hall,0.315942938,0.684057062
1313,Liberty,St. John's (NY),0.30972079,0.69027921
1314,Liberty,Saint Louis,0.28158791,0.71841209
1315,Liberty,Saint Mary's,0.334107375,0.665892625
1316,Liberty,Syracuse,0.416780147,0.583219853
1317,Liberty,Temple,0.383718717,0.616281283
1318,Liberty,Tennessee,0.234464248,0.765535752
1319,Liberty,Texas Tech,0.234006598,0.765993402
1320,Liberty,UC-Irvine,0.348879136,0.651120864
1321,Liberty,Central Florida,0.17525969,0.82474031
1322,Liberty,Utah State,0.163832717,0.836167283
1323,Liberty,VCU,0.238145579,0.761854421
1324,Liberty,Vermont,0.226233871,0.773766129
1325,Liberty,Villanova,0.374584845,0.625415155
1326,Liberty,Virginia,0.030584519,0.969415481
1327,Liberty,Virginia Tech,0.141062309,0.858937691
1328,Liberty,Washington,0.262467384,0.737532616
1329,Liberty,Wisconsin,0.393342236,0.606657764
1330,Liberty,Wofford,0.305109003,0.694890997
1331,Liberty,Yale,0.380966719,0.619033281
1332,Louisville,LSU,0.575613453,0.424386547
1333,Louisville,Marquette,0.58760254,0.41239746
1334,Louisville,Maryland,0.729315792,0.270684208
1335,Louisville,Michigan,0.506580757,0.493419243
1336,Louisville,Michigan State,0.478016582,0.521983418
1337,Louisville,Minnesota,0.652332635,0.347667365
1338,Louisville,Mississippi,0.685672403,0.314327597
1339,Louisville,Mississippi State,0.590984987,0.409015013
1340,Louisville,Montana,0.720885805,0.279114195
1341,Louisville,Murray State,0.516794357,0.483205643
1342,Louisville,North Dakota State,0.963844253,0.036155747
1343,Louisville,Northern Kentucky,0.792172325,0.207827675
1344,Louisville,North Carolina Central,0.937503959,0.062496041
1345,Louisville,Nevada,0.534678773,0.465321227
1346,Louisville,New Mexico State,0.640028145,0.359971855
1347,Louisville,North Carolina,0.530856275,0.469143725
1348,Louisville,Northeastern,0.793145533,0.206854467
1349,Louisville,Ohio State,0.85643426,0.14356574
1350,Louisville,Oklahoma,0.677051752,0.322948248
1351,Louisville,Old Dominion,0.614070914,0.385929086
1352,Louisville,Oregon,0.679464492,0.320535508
1353,Louisville,Prairie View,0.845120388,0.154879612
1354,Louisville,Purdue,0.542924856,0.457075144
1355,Louisville,Seton Hall,0.442155736,0.557844264
1356,Louisville,St. John's (NY),0.586518384,0.413481616
1357,Louisville,Saint Louis,0.636892519,0.363107481
1358,Louisville,Saint Mary's,0.782978896,0.217021104
1359,Louisville,Syracuse,0.593230114,0.406769886
1360,Louisville,Temple,0.548219335,0.451780665
1361,Louisville,Tennessee,0.524307359,0.475692641
1362,Louisville,Texas Tech,0.539626018,0.460373982
1363,Louisville,UC-Irvine,0.559125844,0.440874156
1364,Louisville,Central Florida,0.539150345,0.460849655
1365,Louisville,Utah State,0.58346024,0.41653976
1366,Louisville,VCU,0.60610521,0.39389479
1367,Louisville,Vermont,0.752696199,0.247303801
1368,Louisville,Villanova,0.563129817,0.436870183
1369,Louisville,Virginia,0.590802363,0.409197637
1370,Louisville,Virginia Tech,0.517811214,0.482188786
1371,Louisville,Washington,0.459401608,0.540598392
1372,Louisville,Wisconsin,0.525060751,0.474939249
1373,Louisville,Wofford,0.562041767,0.437958233
1374,Louisville,Yale,0.474688359,0.525311641
1375,LSU,Marquette,0.269566546,0.730433454
1376,LSU,Maryland,0.32355991,0.67644009
1377,LSU,Michigan,0.176086371,0.823913629
1378,LSU,Michigan State,0.27280074,0.72719926
1379,LSU,Minnesota,0.452368579,0.547631421
1380,LSU,Mississippi,0.56775696,0.43224304
1381,LSU,Mississippi State,0.523597332,0.476402668
1382,LSU,Montana,0.577833768,0.422166232
1383,LSU,Murray State,0.679196951,0.320803049
1384,LSU,North Dakota State,0.888366416,0.111633584
1385,LSU,Northern Kentucky,0.684428366,0.315571634
1386,LSU,North Carolina Central,0.908977883,0.091022117
1387,LSU,Nevada,0.53976716,0.46023284
1388,LSU,New Mexico State,0.61095963,0.38904037
1389,LSU,North Carolina,0.220749353,0.779250647
1390,LSU,Northeastern,0.593263508,0.406736492
1391,LSU,Ohio State,0.549659955,0.450340045
1392,LSU,Oklahoma,0.375091401,0.624908599
1393,LSU,Old Dominion,0.757079195,0.242920805
1394,LSU,Oregon,0.308919517,0.691080483
1395,LSU,Prairie View,0.874958173,0.125041827
1396,LSU,Purdue,0.114181175,0.885818825
1397,LSU,Seton Hall,0.483563222,0.516436778
1398,LSU,St. John's (NY),0.69720744,0.30279256
1399,LSU,Saint Louis,0.800601306,0.199398694
1400,LSU,Saint Mary's,0.397936185,0.602063815
1401,LSU,Syracuse,0.506517182,0.493482818
1402,LSU,Temple,0.75555103,0.24444897
1403,LSU,Tennessee,0.231154915,0.768845085
1404,LSU,Texas Tech,0.467286107,0.532713893
1405,LSU,UC-Irvine,0.619374876,0.380625124
1406,LSU,Central Florida,0.600194539,0.399805461
1407,LSU,Utah State,0.660429978,0.339570022
1408,LSU,VCU,0.371603677,0.628396323
1409,LSU,Vermont,0.590720909,0.409279091
1410,LSU,Villanova,0.325619923,0.674380077
1411,LSU,Virginia,0.316169693,0.683830307
1412,LSU,Virginia Tech,0.484516242,0.515483758
1413,LSU,Washington,0.344417252,0.655582748
1414,LSU,Wisconsin,0.247493755,0.752506245
1415,LSU,Wofford,0.572181659,0.427818341
1416,LSU,Yale,0.725450619,0.274549381
1417,Marquette,Maryland,0.339897227,0.660102773
1418,Marquette,Michigan,0.38754475,0.61245525
1419,Marquette,Michigan State,0.371673641,0.628326359
1420,Marquette,Minnesota,0.524724268,0.475275732
1421,Marquette,Mississippi,0.506351667,0.493648333
1422,Marquette,Mississippi State,0.645266445,0.354733555
1423,Marquette,Montana,0.870143209,0.129856791
1424,Marquette,Murray State,0.538423895,0.461576105
1425,Marquette,North Dakota State,0.937528943,0.062471057
1426,Marquette,Northern Kentucky,0.893428192,0.106571808
1427,Marquette,North Carolina Central,0.944940927,0.055059073
1428,Marquette,Nevada,0.519210229,0.480789771
1429,Marquette,New Mexico State,0.619845917,0.380154083
1430,Marquette,North Carolina,0.325845549,0.674154451
1431,Marquette,Northeastern,0.833768689,0.166231311
1432,Marquette,Ohio State,0.336725973,0.663274027
1433,Marquette,Oklahoma,0.427531319,0.572468681
1434,Marquette,Old Dominion,0.49269183,0.50730817
1435,Marquette,Oregon,0.549424086,0.450575914
1436,Marquette,Prairie View,0.86263824,0.13736176
1437,Marquette,Purdue,0.299551224,0.700448776
1438,Marquette,Seton Hall,0.559705383,0.440294617
1439,Marquette,St. John's (NY),0.639027731,0.360972269
1440,Marquette,Saint Louis,0.61304564,0.38695436
1441,Marquette,Saint Mary's,0.598326464,0.401673536
1442,Marquette,Syracuse,0.293203655,0.706796345
1443,Marquette,Temple,0.501820339,0.498179661
1444,Marquette,Tennessee,0.567452768,0.432547232
1445,Marquette,Texas Tech,0.543361864,0.456638136
1446,Marquette,UC-Irvine,0.736159031,0.263840969
1447,Marquette,Central Florida,0.695225332,0.304774668
1448,Marquette,Utah State,0.782787151,0.217212849
1449,Marquette,VCU,0.561259034,0.438740966
1450,Marquette,Vermont,0.727827041,0.272172959
1451,Marquette,Villanova,0.221643286,0.778356714
1452,Marquette,Virginia,0.478911482,0.521088518
1453,Marquette,Virginia Tech,0.719142375,0.280857625
1454,Marquette,Washington,0.617983951,0.382016049
1455,Marquette,Wisconsin,0.196919671,0.803080329
1456,Marquette,Wofford,0.600301345,0.399698655
1457,Marquette,Yale,0.904566912,0.095433088
1458,Maryland,Michigan,0.533735137,0.466264863
1459,Maryland,Michigan State,0.292899994,0.707100006
1460,Maryland,Minnesota,0.508775677,0.491224323
1461,Maryland,Mississippi,0.615887699,0.384112301
1462,Maryland,Mississippi State,0.571813208,0.428186792
1463,Maryland,Montana,0.853560304,0.146439696
1464,Maryland,Murray State,0.604118041,0.395881959
1465,Maryland,North Dakota State,0.878740814,0.121259186
1466,Maryland,Northern Kentucky,0.87944433,0.12055567
1467,Maryland,North Carolina Central,0.894109407,0.105890593
1468,Maryland,Nevada,0.500074817,0.499925183
1469,Maryland,New Mexico State,0.623864086,0.376135914
1470,Maryland,North Carolina,0.413587575,0.586412425
1471,Maryland,Northeastern,0.801060814,0.198939186
1472,Maryland,Ohio State,0.381986479,0.618013521
1473,Maryland,Oklahoma,0.610719181,0.389280819
1474,Maryland,Old Dominion,0.527585702,0.472414298
1475,Maryland,Oregon,0.603769113,0.396230887
1476,Maryland,Prairie View,0.859374489,0.140625511
1477,Maryland,Purdue,0.308267932,0.691732068
1478,Maryland,Seton Hall,0.570282138,0.429717862
1479,Maryland,St. John's (NY),0.624449769,0.375550231
1480,Maryland,Saint Louis,0.58272039,0.41727961
1481,Maryland,Saint Mary's,0.625748577,0.374251423
1482,Maryland,Syracuse,0.303538631,0.696461369
1483,Maryland,Temple,0.508449909,0.491550091
1484,Maryland,Tennessee,0.493239552,0.506760448
1485,Maryland,Texas Tech,0.513180844,0.486819156
1486,Maryland,UC-Irvine,0.746266503,0.253733497
1487,Maryland,Central Florida,0.669975899,0.330024101
1488,Maryland,Utah State,0.478430605,0.521569395
1489,Maryland,VCU,0.622393963,0.377606037
1490,Maryland,Vermont,0.701033723,0.298966277
1491,Maryland,Villanova,0.31523976,0.68476024
1492,Maryland,Virginia,0.433502065,0.566497935
1493,Maryland,Virginia Tech,0.525622675,0.474377325
1494,Maryland,Washington,0.68046123,0.31953877
1495,Maryland,Wisconsin,0.176909058,0.823090942
1496,Maryland,Wofford,0.513078448,0.486921552
1497,Maryland,Yale,0.638187527,0.361812473
1498,Michigan,Michigan State,0.252082239,0.747917761
1499,Michigan,Minnesota,0.821333206,0.178666794
1500,Michigan,Mississippi,0.768436681,0.231563319
1501,Michigan,Mississippi State,0.767606967,0.232393033
1502,Michigan,Montana,0.927747257,0.072252743
1503,Michigan,Murray State,0.639017083,0.360982917
1504,Michigan,North Dakota State,0.977281215,0.022718785
1505,Michigan,Northern Kentucky,0.928936129,0.071063871
1506,Michigan,North Carolina Central,0.94485491,0.05514509
1507,Michigan,Nevada,0.683262611,0.316737389
1508,Michigan,New Mexico State,0.805959308,0.194040692
1509,Michigan,North Carolina,0.246041513,0.753958487
1510,Michigan,Northeastern,0.948361198,0.051638802
1511,Michigan,Ohio State,0.604843989,0.395156011
1512,Michigan,Oklahoma,0.774188616,0.225811384
1513,Michigan,Old Dominion,0.74408491,0.25591509
1514,Michigan,Oregon,0.748322163,0.251677837
1515,Michigan,Prairie View,0.88784637,0.11215363
1516,Michigan,Purdue,0.623136823,0.376863177
1517,Michigan,Seton Hall,0.623987836,0.376012164
1518,Michigan,St. John's (NY),0.700357704,0.299642296
1519,Michigan,Saint Louis,0.849789847,0.150210153
1520,Michigan,Saint Mary's,0.833510889,0.166489111
1521,Michigan,Syracuse,0.585824965,0.414175035
1522,Michigan,Temple,0.758201539,0.241798461
1523,Michigan,Tennessee,0.649429745,0.350570255
1524,Michigan,Texas Tech,0.572871696,0.427128304
1525,Michigan,UC-Irvine,0.875741658,0.124258342
1526,Michigan,Central Florida,0.718724306,0.281275694
1527,Michigan,Utah State,0.817373422,0.182626578
1528,Michigan,VCU,0.729236984,0.270763016
1529,Michigan,Vermont,0.867881703,0.132118297
1530,Michigan,Villanova,0.473711922,0.526288078
1531,Michigan,Virginia,0.463652713,0.536347287
1532,Michigan,Virginia Tech,0.751943188,0.248056812
1533,Michigan,Washington,0.656978622,0.343021378
1534,Michigan,Wisconsin,0.237924448,0.762075552
1535,Michigan,Wofford,0.839551264,0.160448736
1536,Michigan,Yale,0.876767701,0.123232299
1537,Michigan State,Minnesota,0.688870863,0.311129137
1538,Michigan State,Mississippi,0.68706959,0.31293041
1539,Michigan State,Mississippi State,0.609852842,0.390147158
1540,Michigan State,Montana,0.856297585,0.143702415
1541,Michigan State,Murray State,0.896407821,0.103592179
1542,Michigan State,North Dakota State,0.897244648,0.102755352
1543,Michigan State,Northern Kentucky,0.869613759,0.130386241
1544,Michigan State,North Carolina Central,0.937713271,0.062286729
1545,Michigan State,Nevada,0.604547112,0.395452888
1546,Michigan State,New Mexico State,0.704711171,0.295288829
1547,Michigan State,North Carolina,0.51353792,0.48646208
1548,Michigan State,Northeastern,0.816178045,0.183821955
1549,Michigan State,Ohio State,0.766886865,0.233113135
1550,Michigan State,Oklahoma,0.71909976,0.28090024
1551,Michigan State,Old Dominion,0.746413027,0.253586973
1552,Michigan State,Oregon,0.750597136,0.249402864
1553,Michigan State,Prairie View,0.863483478,0.136516522
1554,Michigan State,Purdue,0.560285868,0.439714132
1555,Michigan State,Seton Hall,0.578925855,0.421074145
1556,Michigan State,St. John's (NY),0.65280494,0.34719506
1557,Michigan State,Saint Louis,0.804740402,0.195259598
1558,Michigan State,Saint Mary's,0.697771962,0.302228038
1559,Michigan State,Syracuse,0.753566444,0.246433556
1560,Michigan State,Temple,0.732343546,0.267656454
1561,Michigan State,Tennessee,0.549315878,0.450684122
1562,Michigan State,Texas Tech,0.648598396,0.351401604
1563,Michigan State,UC-Irvine,0.807900955,0.192099045
1564,Michigan State,Central Florida,0.713570869,0.286429131
1565,Michigan State,Utah State,0.733353415,0.266646585
1566,Michigan State,VCU,0.509391502,0.490608498
1567,Michigan State,Vermont,0.804888971,0.195111029
1568,Michigan State,Villanova,0.577621859,0.422378141
1569,Michigan State,Virginia,0.52758743,0.47241257
1570,Michigan State,Virginia Tech,0.638877671,0.361122329
1571,Michigan State,Washington,0.66397846,0.33602154
1572,Michigan State,Wisconsin,0.559950673,0.440049327
1573,Michigan State,Wofford,0.654484424,0.345515576
1574,Michigan State,Yale,0.979313096,0.020686904
1575,Minnesota,Mississippi,0.503338821,0.496661179
1576,Minnesota,Mississippi State,0.54444806,0.45555194
1577,Minnesota,Montana,0.566525242,0.433474758
1578,Minnesota,Murray State,0.479394803,0.520605197
1579,Minnesota,North Dakota State,0.690828822,0.309171178
1580,Minnesota,Northern Kentucky,0.658891908,0.341108092
1581,Minnesota,North Carolina Central,0.669685317,0.330314683
1582,Minnesota,Nevada,0.539638274,0.460361726
1583,Minnesota,New Mexico State,0.591080921,0.408919079
1584,Minnesota,North Carolina,0.337241461,0.662758539
1585,Minnesota,Northeastern,0.579183059,0.420816941
1586,Minnesota,Ohio State,0.140172112,0.859827888
1587,Minnesota,Oklahoma,0.322963021,0.677036979
1588,Minnesota,Old Dominion,0.661560828,0.338439172
1589,Minnesota,Oregon,0.343180657,0.656819343
1590,Minnesota,Prairie View,0.882990506,0.117009494
1591,Minnesota,Purdue,0.510891202,0.489108798
1592,Minnesota,Seton Hall,0.728416804,0.271583196
1593,Minnesota,St. John's (NY),0.624175677,0.375824323
1594,Minnesota,Saint Louis,0.732162145,0.267837855
1595,Minnesota,Saint Mary's,0.55287199,0.44712801
1596,Minnesota,Syracuse,0.201897464,0.798102536
1597,Minnesota,Temple,0.636299905,0.363700095
1598,Minnesota,Tennessee,0.550761905,0.449238095
1599,Minnesota,Texas Tech,0.550027334,0.449972666
1600,Minnesota,UC-Irvine,0.623603159,0.376396841
1601,Minnesota,Central Florida,0.521066258,0.478933742
1602,Minnesota,Utah State,0.642601379,0.357398621
1603,Minnesota,VCU,0.497035917,0.502964083
1604,Minnesota,Vermont,0.567681721,0.432318279
1605,Minnesota,Villanova,0.39782848,0.60217152
1606,Minnesota,Virginia,0.293890304,0.706109696
1607,Minnesota,Virginia Tech,0.562603415,0.437396585
1608,Minnesota,Washington,0.498567578,0.501432422
1609,Minnesota,Wisconsin,0.337911694,0.662088306
