ID,Pred
2019_1305_1436,0.856772559
2019_1305_1437,0.366383919
2019_1305_1438,0.20068642
2019_1305_1439,0.298364491
2019_1305_1449,0.344171716
2019_1305_1458,0.264589648
2019_1305_1459,0.820866617
2019_1305_1463,0.836016636
2019_1308_1314,0.227274529
2019_1308_1318,0.64216132
2019_1308_1326,0.385819439
2019_1308_1328,0.179765464
2019_1308_1330,0.42214405
2019_1308_1332,0.240187471
2019_1308_1341,0.882119377
2019_1308_1345,0.260354706
2019_1308_1371,0.288468696
2019_1308_1385,0.355368038
2019_1308_1387,0.590794751
2019_1308_1388,0.199956302
2019_1308_1393,0.335525375
2019_1308_1396,0.235851048
2019_1308_1397,0.383094375
2019_1308_1403,0.276927448
2019_1308_1414,0.548325845
2019_1308_1416,0.459873905
2019_1308_1429,0.398148268
2019_1308_1433,0.400050463
2019_1308_1436,0.802410999
2019_1308_1437,0.198285004
2019_1308_1438,0.149199533
2019_1308_1439,0.21587141
2019_1308_1449,0.226611446
2019_1308_1458,0.188315
2019_1308_1459,0.508094131
2019_1308_1463,0.656265687
2019_1314_1318,0.881703759
2019_1314_1326,0.788752145
2019_1314_1328,0.742141368
2019_1314_1330,0.774821504
2019_1314_1332,0.739958793
2019_1314_1341,0.887759467
2019_1314_1345,0.712050998
2019_1314_1371,0.804877401
2019_1314_1385,0.71883689
2019_1314_1387,0.833964485
2019_1314_1388,0.634395257
2019_1314_1393,0.741256164
2019_1314_1396,0.77467806
2019_1314_1397,0.521270735
2019_1314_1403,0.587760864
2019_1314_1414,0.628103964
2019_1314_1416,0.512539848
2019_1314_1429,0.496602501
2019_1314_1433,0.527985339
2019_1314_1436,0.819464791
2019_1314_1437,0.802585662
2019_1314_1438,0.571730794
2019_1314_1439,0.509184946
2019_1314_1449,0.755821073
2019_1314_1458,0.715305256
2019_1314_1459,0.476888283
2019_1314_1463,0.693332356
2019_1318_1326,0.30174232
2019_1318_1328,0.230144664
2019_1318_1330,0.300587429
2019_1318_1332,0.212591022
2019_1318_1341,0.790844619
2019_1318_1345,0.102220867
2019_1318_1371,0.353236982
2019_1318_1385,0.300406003
2019_1318_1387,0.481527045
2019_1318_1388,0.17111471
2019_1318_1393,0.285186719
2019_1318_1396,0.395301324
2019_1318_1397,0.060977521
2019_1318_1403,0.123672139
2019_1318_1414,0.75855396
2019_1318_1416,0.253852587
2019_1318_1429,0.308816052
2019_1318_1433,0.31458103
2019_1318_1436,0.359522151
2019_1318_1437,0.239561178
2019_1318_1438,0.12781607
2019_1318_1439,0.384738287
2019_1318_1449,0.357511537
2019_1318_1458,0.266056597
2019_1318_1459,0.617061575
2019_1318_1463,0.563890124
2019_1326_1328,0.642086182
2019_1326_1330,0.668032234
2019_1326_1332,0.550448603
2019_1326_1341,0.811807285
2019_1326_1345,0.634922101
2019_1326_1371,0.606258198
2019_1326_1385,0.575101078
2019_1326_1387,0.688530208
2019_1326_1388,0.687330455
2019_1326_1393,0.397505682
2019_1326_1396,0.539881006
2019_1326_1397,0.621033082
2019_1326_1403,0.526792447
2019_1326_1414,0.584416173
2019_1326_1416,0.641061225
2019_1326_1429,0.68869858
2019_1326_1433,0.583380355
2019_1326_1436,0.499146102
2019_1326_1437,0.611519579
2019_1326_1438,0.608430125
2019_1326_1439,0.543417945
2019_1326_1449,0.522069916
2019_1326_1458,0.443534905
2019_1326_1459,0.610077403
2019_1326_1463,0.557569553
2019_1328_1330,0.49970928
2019_1328_1332,0.686136665
2019_1328_1341,0.868377396
2019_1328_1345,0.408529338
2019_1328_1371,0.631084356
2019_1328_1385,0.528212552
2019_1328_1387,0.644834175
2019_1328_1388,0.679583009
2019_1328_1393,0.234699991
2019_1328_1396,0.566484112
2019_1328_1397,0.640746279
2019_1328_1403,0.620601254
2019_1328_1414,0.515964189
2019_1328_1416,0.55874144
2019_1328_1429,0.650459979
2019_1328_1433,0.583393039
2019_1328_1436,0.552793615
2019_1328_1437,0.357923407
2019_1328_1438,0.389985734
2019_1328_1439,0.595438407
2019_1328_1449,0.616825267
2019_1328_1458,0.36604852
2019_1328_1459,0.575179821
2019_1328_1463,0.581133899
2019_1330_1332,0.262410293
2019_1330_1341,0.89104146
2019_1330_1345,0.279307305
2019_1330_1371,0.347081051
2019_1330_1385,0.251141669
2019_1330_1387,0.625456353
2019_1330_1388,0.352553298
2019_1330_1393,0.216901922
2019_1330_1396,0.37257294
2019_1330_1397,0.357417957
2019_1330_1403,0.305169436
2019_1330_1414,0.609476002
2019_1330_1416,0.316969945
2019_1330_1429,0.347173931
2019_1330_1433,0.213787051
2019_1330_1436,0.512211969
2019_1330_1437,0.284578073
2019_1330_1438,0.19671536
2019_1330_1439,0.33555115
2019_1330_1449,0.212182131
2019_1330_1458,0.267790931
2019_1330_1459,0.534144414
2019_1330_1463,0.687663309
2019_1332_1341,0.827507416
2019_1332_1345,0.502006256
2019_1332_1371,0.590763624
2019_1332_1385,0.566973499
2019_1332_1387,0.535129768
2019_1332_1388,0.628106533
2019_1332_1393,0.234266619
2019_1332_1396,0.529926584
2019_1332_1397,0.649057254
2019_1332_1403,0.620736502
2019_1332_1414,0.544226327
2019_1332_1416,0.55374928
2019_1332_1429,0.636688
2019_1332_1433,0.598887147
2019_1332_1436,0.702988931
2019_1332_1437,0.426224646
2019_1332_1438,0.401599739
2019_1332_1439,0.541607749
2019_1332_1449,0.691558155
2019_1332_1458,0.43260396
2019_1332_1459,0.53477878
2019_1332_1463,0.7356458
2019_1341_1345,0.131440348
2019_1341_1371,0.12473785
2019_1341_1385,0.062228666
2019_1341_1387,0.141498546
2019_1341_1388,0.159301092
2019_1341_1393,0.078553231
2019_1341_1396,0.0409571
2019_1341_1397,0.218374288
2019_1341_1403,0.195993731
2019_1341_1414,0.178197641
2019_1341_1416,0.183312487
2019_1341_1429,0.181764756
2019_1341_1433,0.159204461
2019_1341_1436,0.148423995
2019_1341_1437,0.173427269
2019_1341_1438,0.203309906
2019_1341_1439,0.161253812
2019_1341_1449,0.125515274
2019_1341_1458,0.145686956
2019_1341_1459,0.14065165
2019_1341_1463,0.288756255
2019_1345_1371,0.712502471
2019_1345_1385,0.782708252
2019_1345_1387,0.821677448
2019_1345_1388,0.615250015
2019_1345_1393,0.286370918
2019_1345_1396,0.767376826
2019_1345_1397,0.577789868
2019_1345_1403,0.598008839
2019_1345_1414,0.656095773
2019_1345_1416,0.628873298
2019_1345_1429,0.631538687
2019_1345_1433,0.494565878
2019_1345_1436,0.578385077
2019_1345_1437,0.375767917
2019_1345_1438,0.537109364
2019_1345_1439,0.472489317
2019_1345_1449,0.456040613
2019_1345_1458,0.171866621
2019_1345_1459,0.591732696
2019_1345_1463,0.764104257
2019_1371_1385,0.67060476
2019_1371_1387,0.744773041
2019_1371_1388,0.413538156
2019_1371_1393,0.313713676
2019_1371_1396,0.795515514
2019_1371_1397,0.42260553
2019_1371_1403,0.649877065
2019_1371_1414,0.578362252
2019_1371_1416,0.575881231
2019_1371_1429,0.64644575
2019_1371_1433,0.326984804
2019_1371_1436,0.555018096
2019_1371_1437,0.279537856
2019_1371_1438,0.256724799
2019_1371_1439,0.600509702
2019_1371_1449,0.480927817
2019_1371_1458,0.211952299
2019_1371_1459,0.585924911
2019_1371_1463,0.706111519
2019_1385_1387,0.837104683
2019_1385_1388,0.388288117
2019_1385_1393,0.167488004
2019_1385_1396,0.362115472
2019_1385_1397,0.33186872
2019_1385_1403,0.432128824
2019_1385_1414,0.75806181
2019_1385_1416,0.806004387
2019_1385_1429,0.756937287
2019_1385_1433,0.336478197
2019_1385_1436,0.589606417
2019_1385_1437,0.364540518
2019_1385_1438,0.282781833
2019_1385_1439,0.415164125
2019_1385_1449,0.287158141
2019_1385_1458,0.211777665
2019_1385_1459,0.543095203
2019_1385_1463,0.731974697
2019_1387_1388,0.196532253
2019_1387_1393,0.197134276
2019_1387_1396,0.174516564
2019_1387_1397,0.253410048
2019_1387_1403,0.228720442
2019_1387_1414,0.559759546
2019_1387_1416,0.295551094
2019_1387_1429,0.287693038
2019_1387_1433,0.369796729
2019_1387_1436,0.558936352
2019_1387_1437,0.222083826
2019_1387_1438,0.140490306
2019_1387_1439,0.265659549
2019_1387_1449,0.222012495
2019_1387_1458,0.210160617
2019_1387_1459,0.589021306
2019_1387_1463,0.606036603
2019_1388_1393,0.287423648
2019_1388_1396,0.52844504
2019_1388_1397,0.548895491
2019_1388_1403,0.543588163
2019_1388_1414,0.509951365
2019_1388_1416,0.505449006
2019_1388_1429,0.589208006
2019_1388_1433,0.542208486
2019_1388_1436,0.74296173
2019_1388_1437,0.383958437
2019_1388_1438,0.334267303
2019_1388_1439,0.525154463
2019_1388_1449,0.611128672
2019_1388_1458,0.387640601
2019_1388_1459,0.555731585
2019_1388_1463,0.560764426
2019_1393_1396,0.57422255
2019_1393_1397,0.677749056
2019_1393_1403,0.652828335
2019_1393_1414,0.622503047
2019_1393_1416,0.661623231
2019_1393_1429,0.657464492
2019_1393_1433,0.6123513
2019_1393_1436,0.5375791
2019_1393_1437,0.692782286
2019_1393_1438,0.64913916
2019_1393_1439,0.554995971
2019_1393_1449,0.594214591
2019_1393_1458,0.576093119
2019_1393_1459,0.58181478
2019_1393_1463,0.732719803
2019_1396_1397,0.427348337
2019_1396_1403,0.668343335
2019_1396_1414,0.584021583
2019_1396_1416,0.71684435
2019_1396_1429,0.732243028
2019_1396_1433,0.384532748
2019_1396_1436,0.591678647
2019_1396_1437,0.444726171
2019_1396_1438,0.199504859
2019_1396_1439,0.660344028
2019_1396_1449,0.271417946
2019_1396_1458,0.251714067
2019_1396_1459,0.648617752
2019_1396_1463,0.66102068
2019_1397_1403,0.761038311
2019_1397_1414,0.901134149
2019_1397_1416,0.762937055
2019_1397_1429,0.832113145
2019_1397_1433,0.694705819
2019_1397_1436,0.783256076
2019_1397_1437,0.523805828
2019_1397_1438,0.345268578
2019_1397_1439,0.73378895
2019_1397_1449,0.714997932
2019_1397_1458,0.521296691
2019_1397_1459,0.7501192
2019_1397_1463,0.951745896
2019_1403_1414,0.890852463
2019_1403_1416,0.840337819
2019_1403_1429,0.842122036
2019_1403_1433,0.460611758
2019_1403_1436,0.849492654
2019_1403_1437,0.480006186
2019_1403_1438,0.389585669
2019_1403_1439,0.525721218
2019_1403_1449,0.560259496
2019_1403_1458,0.500153804
2019_1403_1459,0.827837953
2019_1403_1463,0.890319232
2019_1414_1416,0.287925369
2019_1414_1429,0.352406194
2019_1414_1433,0.227691105
2019_1414_1436,0.338090389
2019_1414_1437,0.272212584
2019_1414_1438,0.147200159
2019_1414_1439,0.384191639
2019_1414_1449,0.252667256
2019_1414_1458,0.192906087
2019_1414_1459,0.578599286
2019_1414_1463,0.476108038
2019_1416_1429,0.472886659
2019_1416_1433,0.301080194
2019_1416_1436,0.796171755
2019_1416_1437,0.298239372
2019_1416_1438,0.082448117
2019_1416_1439,0.321088904
2019_1416_1449,0.291918558
2019_1416_1458,0.224058057
2019_1416_1459,0.664752459
2019_1416_1463,0.700043245
2019_1429_1433,0.329435495
2019_1429_1436,0.78769294
2019_1429_1437,0.274903419
2019_1429_1438,0.169819229
2019_1429_1439,0.445914334
2019_1429_1449,0.327643927
2019_1429_1458,0.231692413
2019_1429_1459,0.546625357
2019_1429_1463,0.703817704
2019_1433_1436,0.675814899
2019_1433_1437,0.218193929
2019_1433_1438,0.290581303
2019_1433_1439,0.625052122
2019_1433_1449,0.711255605
2019_1433_1458,0.235952156
2019_1433_1459,0.611887186
2019_1433_1463,0.712554059
2019_1436_1437,0.202701764
2019_1436_1438,0.136268156
2019_1436_1439,0.398927108
2019_1436_1449,0.39325223
2019_1436_1458,0.164780359
2019_1436_1459,0.588034137
2019_1436_1463,0.703855468
2019_1437_1438,0.647579297
2019_1437_1439,0.439030921
2019_1437_1449,0.702894826
2019_1437_1458,0.410350779
2019_1437_1459,0.53745501
2019_1437_1463,0.667610522
2019_1438_1439,0.783029614
2019_1438_1449,0.769399102
2019_1438_1458,0.609770206
2019_1438_1459,0.694751634
2019_1438_1463,0.977897603
2019_1439_1449,0.312246436
2019_1439_1458,0.185073918
2019_1439_1459,0.715618074
2019_1439_1463,0.728848817
2019_1449_1458,0.272734949
2019_1449_1459,0.509493601
2019_1449_1463,0.719377372
2019_1458_1459,0.602860221
2019_1458_1463,0.665560948
2019_1459_1463,0.667545861
